STRUCTURE[;],STRUCTURE_ID,ACTION,COUNTRY,INDICATOR,PRICE_TYPE,TYPE_OF_TRANSFORMATION,FREQUENCY,TIME_PERIOD,OBS_VALUE,SCALE,PRECISION,DECIMALS_DISPLAYED,NA_STO,ACTIVITY,SECTOR,ACCOUNTS,INDEX_TYPE,PRICES,VINDEX_TYPE,TRANSFORMATION,UNIT,DERIVATION_TYPE,OVERLAP,IFS_FLAG,REFERENCE_PERIOD_REPORTED,COMPUTATIONAL_NOTE,CONFIDENTIALITY_STATUS
dataflow,IMF.STA:ANEA(6.0.1),R,BEN,B1GQ,Q,XDC,A,1969,1387750000000,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BEN,B1GQ,Q,XDC,A,1970,1415870000000,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BEN,B1GQ,Q,XDC,A,1971,1443430000000,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BEN,B1GQ,Q,XDC,A,1972,1572360000000,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BEN,B1GQ,Q,XDC,A,1973,1608270000000,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BEN,B1GQ,Q,XDC,A,1974,1487020000000,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BEN,B1GQ,Q,XDC,A,1975,1552010000000,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BEN,B1GQ,Q,XDC,A,1976,1618300000000,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BEN,B1GQ,Q,XDC,A,1977,1710170000000,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BEN,B1GQ,Q,XDC,A,1978,1758140000000,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BEN,B1GQ,Q,XDC,A,1979,1844580000000,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BEN,B1GQ,Q,XDC,A,1999,3473490000000,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BEN,B1GQ,Q,XDC,A,2000,3676950000000,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BEN,B1GQ,Q,XDC,A,2001,3873050000000,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BEN,B1GQ,Q,XDC,A,2002,4052880000000,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BEN,B1GQ,Q,XDC,A,2003,4192440000000,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BEN,B1GQ,Q,XDC,A,2004,4378160000000,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BEN,B1GQ,Q,XDC,A,2005,4453160000000,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BEN,B1GQ,Q,XDC,A,2006,4628780000000,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BEN,B1GQ,Q,XDC,A,2007,4905880000000,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BEN,B1GQ,Q,XDC,A,2008,5146100000000,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BEN,B1GQ,Q,XDC,A,2009,5265450000000,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BEN,B1GQ,Q,XDC,A,2010,5376760000000,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BEN,B1GQ,Q,XDC,A,2011,5536120000000,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BEN,B1GQ,Q,XDC,A,2012,5802470000000,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BEN,B1GQ,Q,XDC,A,2013,6219750000000,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BEN,B1GQ,Q,XDC,A,2014,6615190000000,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BEN,B1GQ,Q,XDC,A,2015,6732810000000,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BEN,B1GQ,Q,XDC,A,2016,6957670000000,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BEN,B1GQ,Q,XDC,A,2017,7352280000000,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BEN,B1GQ,Q,XDC,A,2018,7844680000000,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BEN,B1GQ,Q,XDC,A,2019,8383270000000,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BEN,B1GQ,Q,XDC,A,2020,8705900000000,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BEN,B1GQ,Q,XDC,A,2021,9328870000000,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BEN,B1GQ,Q,XDC,A,2022,9912230000000,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BEN,B1GQ,Q,XDC,A,2023,10541900000000,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BEN,B1GQ,Q,XDC,A,2024,11327600000000,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BFA,B1GQ,Q,XDC,A,1962,807.483373280389,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BFA,B1GQ,Q,XDC,A,1963,1021.41156292603,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BFA,B1GQ,Q,XDC,A,1964,1082.23094955708,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BFA,B1GQ,Q,XDC,A,1965,1146.67195368165,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BFA,B1GQ,Q,XDC,A,1966,1214.95019206997,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BFA,B1GQ,Q,XDC,A,1967,1228.27463578614,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BFA,B1GQ,Q,XDC,A,1968,1252.62265684059,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BFA,B1GQ,Q,XDC,A,1969,1356.61148354552,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BFA,B1GQ,Q,XDC,A,1970,1488.97427496895,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BFA,B1GQ,Q,XDC,A,1971,1503.98901676441,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BFA,B1GQ,Q,XDC,A,1972,1180.12955070146,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BFA,B1GQ,Q,XDC,A,1973,1117.14505109882,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BFA,B1GQ,Q,XDC,A,1974,1207.75418810463,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BFA,B1GQ,Q,XDC,A,1975,1195.599499359,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BFA,B1GQ,Q,XDC,A,1976,1187.864417687,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BFA,B1GQ,Q,XDC,A,1977,1167.97457570722,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BFA,B1GQ,Q,XDC,A,1978,1279.05242095714,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BFA,B1GQ,Q,XDC,A,1979,1285.68379952682,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BFA,B1GQ,Q,XDC,A,1999,2963836493820.42,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BFA,B1GQ,Q,XDC,A,2000,3019807772100.91,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BFA,B1GQ,Q,XDC,A,2001,3219519912844.68,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BFA,B1GQ,Q,XDC,A,2002,3359664450072.72,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BFA,B1GQ,Q,XDC,A,2003,3621802063534.13,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BFA,B1GQ,Q,XDC,A,2004,3784002735407.5,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BFA,B1GQ,Q,XDC,A,2005,4111768255293.92,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BFA,B1GQ,Q,XDC,A,2006,4368883895917.37,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BFA,B1GQ,Q,XDC,A,2007,4548505271662.61,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BFA,B1GQ,Q,XDC,A,2008,4812318201792.85,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BFA,B1GQ,Q,XDC,A,2009,4954856702120.79,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BFA,B1GQ,Q,XDC,A,2010,5373357850933.77,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BFA,B1GQ,Q,XDC,A,2011,5729211839014.42,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BFA,B1GQ,Q,XDC,A,2012,6098899108904.76,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BFA,B1GQ,Q,XDC,A,2013,6452183014363.34,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BFA,B1GQ,Q,XDC,A,2014,6731359012174.59,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BFA,B1GQ,Q,XDC,A,2015,6995311000000,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BFA,B1GQ,Q,XDC,A,2016,7412090000000,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BFA,B1GQ,Q,XDC,A,2017,7871898218285.23,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BFA,B1GQ,Q,XDC,A,2018,8401774234222.58,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BFA,B1GQ,Q,XDC,A,2019,8880627889952.26,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BFA,B1GQ,Q,XDC,A,2020,9052050000000,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BFA,B1GQ,Q,XDC,A,2021,9662957900753.41,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BFA,B1GQ,Q,XDC,A,2022,10438872232190.8,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BFA,B1GQ,Q,XDC,A,2023,10912095878837.1,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BFA,B1GQ,Q,XDC,A,2024,11435640501495.8,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BGD,B1GQ,Q,XDC,A,1979,1455294121043.53,0,,,,,,,,,FB,,,O,OL,true,2016,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BGD,B1GQ,Q,XDC,A,1980,1499680591735.36,0,,,,,,,,,FB,,,O,OL,true,2016,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BGD,B1GQ,Q,XDC,A,1981,1564904695871.68,0,,,,,,,,,FB,,,O,OL,true,2016,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BGD,B1GQ,Q,XDC,A,1982,1602094136699.49,0,,,,,,,,,FB,,,O,OL,true,2016,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BGD,B1GQ,Q,XDC,A,1983,1666435647747.62,0,,,,,,,,,FB,,,O,OL,true,2016,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BGD,B1GQ,Q,XDC,A,1984,1752768217728.01,0,,,,,,,,,FB,,,O,OL,true,2016,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BGD,B1GQ,Q,XDC,A,1985,1809264856069.75,0,,,,,,,,,FB,,,O,OL,true,2016,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BGD,B1GQ,Q,XDC,A,1986,1886132748093.78,0,,,,,,,,,FB,,,O,OL,true,2016,,F
