STRUCTURE[;],STRUCTURE_ID,ACTION,COUNTRY,INDICATOR,PRICE_TYPE,TYPE_OF_TRANSFORMATION,FREQUENCY,TIME_PERIOD,OBS_VALUE,SCALE,PRECISION,DECIMALS_DISPLAYED,NA_STO,ACTIVITY,SECTOR,ACCOUNTS,INDEX_TYPE,PRICES,VINDEX_TYPE,TRANSFORMATION,UNIT,DERIVATION_TYPE,OVERLAP,IFS_FLAG,REFERENCE_PERIOD_REPORTED,COMPUTATIONAL_NOTE,CONFIDENTIALITY_STATUS
dataflow,IMF.STA:ANEA(6.0.1),R,ATG,B1GQ,V,XDC,A,2021,4323690000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ATG,B1GQ,V,XDC,A,2022,5042880000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ATG,B1GQ,V,XDC,A,2023,5489330000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ATG,B1GQ,V,XDC,A,2024,6041709034.34269,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,1960,17342000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,1961,17503000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,1962,18583000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,1963,20284000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,1964,22275000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,1965,23946000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,1966,25623000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,1967,28363000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,1968,30945000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,1969,34773000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,1970,38663000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,1971,42734000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,1972,46849000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,1973,55318000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,1974,66062000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,1975,77121000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,1976,90568000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,1977,100819000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,1978,111258000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,1979,127689000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,1980,144055000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,1981,164890000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,1982,184150000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,1983,199371000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,1984,225149000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,1985,250048000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,1986,272049000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,1987,306037000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,1988,346145000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,1989,389406000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,1990,414197000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,1991,417259000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,1992,432902000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,1993,455836000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,1994,483405000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,1995,512810000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,1996,544027000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,1997,574404000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,1998,606439000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,1999,639254000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,2000,688978000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,2001,732231000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,2002,784303000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,2003,832025000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,2004,896591000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,2005,966600000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,2006,1042208000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,2007,1136151000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,2008,1240228000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,2009,1267936000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,2010,1370532000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,2011,1473771000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,2012,1521439000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,2013,1576684000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,2014,1620597000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,2015,1645925000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,2016,1705409000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,2017,1808396000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,2018,1902936000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,2019,2003011000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,2020,1981957000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,2021,2208310000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,2022,2491840000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,2023,2631195000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,2024,2726844000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUS,B1GQ,V,XDC,A,2025,2856570000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUT,B1GQ,V,XDC,A,1995,175916997595,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUT,B1GQ,V,XDC,A,1996,181541915567,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUT,B1GQ,V,XDC,A,1997,187778736409,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUT,B1GQ,V,XDC,A,1998,195274449966,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUT,B1GQ,V,XDC,A,1999,203064920394,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUT,B1GQ,V,XDC,A,2000,212406814720,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUT,B1GQ,V,XDC,A,2001,219373301812,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUT,B1GQ,V,XDC,A,2002,225087920890,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUT,B1GQ,V,XDC,A,2003,230541872427,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUT,B1GQ,V,XDC,A,2004,240541726909,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUT,B1GQ,V,XDC,A,2005,252354932544,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUT,B1GQ,V,XDC,A,2006,265933650836,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUT,B1GQ,V,XDC,A,2007,282208227164,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUT,B1GQ,V,XDC,A,2008,291846202650,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUT,B1GQ,V,XDC,A,2009,286274125545,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUT,B1GQ,V,XDC,A,2010,294050605898,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUT,B1GQ,V,XDC,A,2011,308167045226,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUT,B1GQ,V,XDC,A,2012,316589410495,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUT,B1GQ,V,XDC,A,2013,321191708900,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUT,B1GQ,V,XDC,A,2014,330113483091,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUT,B1GQ,V,XDC,A,2015,342083540201,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUT,B1GQ,V,XDC,A,2016,355665600396,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUT,B1GQ,V,XDC,A,2017,367294903024,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUT,B1GQ,V,XDC,A,2018,383234316658,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUT,B1GQ,V,XDC,A,2019,395706770030,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUT,B1GQ,V,XDC,A,2020,380317878860,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUT,B1GQ,V,XDC,A,2021,406231493997,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUT,B1GQ,V,XDC,A,2022,449382185634,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUT,B1GQ,V,XDC,A,2023,477837326059,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUT,B1GQ,V,XDC,A,2024,494087556132,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AUT,B1GQ,V,XDC,A,2025,514328140155,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AZE,B1GQ,V,XDC,A,2001,5315600000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AZE,B1GQ,V,XDC,A,2002,6062500000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AZE,B1GQ,V,XDC,A,2003,7146500000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AZE,B1GQ,V,XDC,A,2004,8530200000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AZE,B1GQ,V,XDC,A,2005,12522500000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AZE,B1GQ,V,XDC,A,2006,18746200000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AZE,B1GQ,V,XDC,A,2007,28360500000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AZE,B1GQ,V,XDC,A,2008,40137200000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AZE,B1GQ,V,XDC,A,2009,35601500000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AZE,B1GQ,V,XDC,A,2010,42465000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AZE,B1GQ,V,XDC,A,2011,52082000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AZE,B1GQ,V,XDC,A,2012,54743700000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AZE,B1GQ,V,XDC,A,2013,58182000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AZE,B1GQ,V,XDC,A,2014,59014100000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AZE,B1GQ,V,XDC,A,2015,54380000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AZE,B1GQ,V,XDC,A,2016,60425200000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AZE,B1GQ,V,XDC,A,2017,70337800000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AZE,B1GQ,V,XDC,A,2018,80092000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AZE,B1GQ,V,XDC,A,2019,81896200000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AZE,B1GQ,V,XDC,A,2020,72578100000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AZE,B1GQ,V,XDC,A,2021,93203200000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AZE,B1GQ,V,XDC,A,2022,133972700000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AZE,B1GQ,V,XDC,A,2023,123128400000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AZE,B1GQ,V,XDC,A,2024,126524200000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,AZE,B1GQ,V,XDC,A,2025,129094000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BDI,B1GQ,V,XDC,A,1980,99564995000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BDI,B1GQ,V,XDC,A,1981,103611237000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BDI,B1GQ,V,XDC,A,1982,109435778000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BDI,B1GQ,V,XDC,A,1983,119668269000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BDI,B1GQ,V,XDC,A,1984,140090217000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BDI,B1GQ,V,XDC,A,1985,164393255000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BDI,B1GQ,V,XDC,A,1986,163805916000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BDI,B1GQ,V,XDC,A,1987,167001970000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BDI,B1GQ,V,XDC,A,1988,177838082000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BDI,B1GQ,V,XDC,A,1989,208822827000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BDI,B1GQ,V,XDC,A,1990,225398578000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BDI,B1GQ,V,XDC,A,1991,246566040000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BDI,B1GQ,V,XDC,A,1992,262383484000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BDI,B1GQ,V,XDC,A,1993,265058493000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BDI,B1GQ,V,XDC,A,1994,271828592000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BDI,B1GQ,V,XDC,A,1995,290604828000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BDI,B1GQ,V,XDC,A,1996,305975546000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BDI,B1GQ,V,XDC,A,1997,398677166000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BDI,B1GQ,V,XDC,A,1998,465412358000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BDI,B1GQ,V,XDC,A,1999,562770021000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BDI,B1GQ,V,XDC,A,2000,712861387000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BDI,B1GQ,V,XDC,A,2001,816150251000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BDI,B1GQ,V,XDC,A,2002,843944699000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BDI,B1GQ,V,XDC,A,2003,913618176000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BDI,B1GQ,V,XDC,A,2004,1047804949000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BDI,B1GQ,V,XDC,A,2005,1208244000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BDI,B1GQ,V,XDC,A,2006,1309900000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BDI,B1GQ,V,XDC,A,2007,1467231000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BDI,B1GQ,V,XDC,A,2008,1911139000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BDI,B1GQ,V,XDC,A,2009,2184177000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BDI,B1GQ,V,XDC,A,2010,2501047000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BDI,B1GQ,V,XDC,A,2011,2819534000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BDI,B1GQ,V,XDC,A,2012,3365810000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BDI,B1GQ,V,XDC,A,2013,3812500000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BDI,B1GQ,V,XDC,A,2014,4184999000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BDI,B1GQ,V,XDC,A,2015,4879793000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BDI,B1GQ,V,XDC,A,2016,4897101000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BDI,B1GQ,V,XDC,A,2017,5485068000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BDI,B1GQ,V,XDC,A,2018,5414485000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BDI,B1GQ,V,XDC,A,2019,5553570543000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BDI,B1GQ,V,XDC,A,2020,5916430253000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BDI,B1GQ,V,XDC,A,2021,6622373858000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BDI,B1GQ,V,XDC,A,2022,7978216448000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BDI,B1GQ,V,XDC,A,2023,10902919786000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BDI,B1GQ,V,XDC,A,2024,13949332186000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BDI,B1GQ,V,XDC,A,2025,20362337134000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BEL,B1GQ,V,XDC,A,1995,210489100000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BEL,B1GQ,V,XDC,A,1996,214287100000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BEL,B1GQ,V,XDC,A,1997,224101500000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BEL,B1GQ,V,XDC,A,1998,232623800000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BEL,B1GQ,V,XDC,A,1999,242307600000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BEL,B1GQ,V,XDC,A,2000,256376400000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,BEL,B1GQ,V,XDC,A,2001,264334900000,0,,,,,,,,,L,,,O,OL,true,,,F
