STRUCTURE[;],STRUCTURE_ID,ACTION,COUNTRY,INDICATOR,TYPE_OF_TRANSFORMATION,FREQUENCY,TIME_PERIOD,OBS_VALUE,SCALE,PRECISION,DECIMALS_DISPLAYED,EXRATE,STATISTICAL_MEASURES,TRANSFORMATION,DERIVATION_TYPE,OVERLAP,IFS_FLAG,STATUS
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,1956,4.37295000337295,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,1957,4.37295000337295,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,1958,4.37295000337295,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,1959,4.37295000337295,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,1960,4.37295000337295,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,1961,4.37295000337295,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,1962,4.37295000337295,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,1963,4.37295000337295,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,1964,4.37295000337295,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,1965,4.37295000337295,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,1966,4.37295000337295,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,1967,4.37295000337295,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,1968,4.37295000337295,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,1969,4.37295000337295,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,1970,4.37295000337295,0,,,,,,R,OL,true,T
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,1971,4.133854168312022,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,1972,3.819249999,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,1973,3.164833332416668,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,1974,2.979249999,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,1975,2.581283332416668,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,1976,2.49964166575,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,1977,2.403524999333333,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,1978,1.78802499925,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,1979,1.662724999083333,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,1980,1.675708332583334,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,1981,1.964241665916666,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,1982,2.030274999083333,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,1983,2.09914166575,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,1984,2.349683332833334,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,1985,2.457125,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,1986,1.7989166665,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,1987,1.491191666666666,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,1988,1.4633,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,1989,1.635925,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,1990,1.389158333333333,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,1991,1.433991666666667,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,1992,1.406218333333333,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,1993,1.477616666666666,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,1994,1.3676925,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,1995,1.182469166666667,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,1996,1.23601,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,1997,1.4513125,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,1998,1.449813308333333,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,1999,1.502155,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,2000,1.6888425,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,2001,1.687615,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,2002,1.5586075,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,2003,1.346650833333333,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,2004,1.243495833333334,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,2005,1.245176666666667,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,2006,1.253843333333334,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,2007,1.200365833333334,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,2008,1.08309,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,2009,1.08814169630268,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,2010,1.042905645733516,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,2011,0.888042028223281,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,2012,0.9376844807093492,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,2013,0.9269035477582845,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,2014,0.9161510472836132,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,2015,0.962381328004354,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,2016,0.9853943942448345,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,2017,0.9846916666666665,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,2018,0.9778916666666668,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,2019,0.9937091666666668,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,2020,0.938965,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,2021,0.9138458333333332,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,2022,0.9548325,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,2023,0.89849,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,2024,0.8804408333333332,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LIE,XDC_USD,PA_RT,A,2025,0.8313500793650795,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,1950,4.7619000037619,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,1951,4.7619000037619,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,1952,4.7619000037619,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,1953,4.7619000037619,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,1954,4.7619000037619,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,1955,4.7619000037619,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,1956,4.7619000037619,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,1957,4.7619000037619,0,,,,,,R,OL,true,T
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,1958,4.7619000037619,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,1959,4.7619000037619,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,1960,4.7619000037619,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,1961,4.7619000037619,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,1962,4.7619000037619,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,1963,4.7619000037619,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,1964,4.7619000037619,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,1965,4.7619000037619,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,1966,4.7619000037619,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,1967,4.861105836797615,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,1968,5.95237000495237,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,1969,5.95237000495237,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,1970,5.95237000495237,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,1971,5.934948620963778,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,1972,5.97031718187335,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,1973,6.402499999,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,1974,6.650749998999998,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,1975,7.007166665666665,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,1976,8.411999999083332,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,1977,8.872833332666668,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,1978,15.61066666575,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,1979,15.57183333258333,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,1980,16.53441666616667,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,1981,19.24574999916667,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,1982,20.812249999,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,1983,23.52858333241667,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,1984,25.43816666608332,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,1985,27.162583333,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,1986,28.01733333325,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,1987,29.44475,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,1988,31.80675,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,1989,36.04708333333332,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,1990,40.06291666666668,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,1991,41.3715,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,1992,43.829625,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,1993,48.3221675,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,1994,49.41514166666668,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,1995,51.25158916666668,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,1996,55.27144416666668,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,1997,58.99460500000002,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,1998,64.45011833333332,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,1999,70.63545,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,2000,77.00511666666668,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,2001,89.38301333333335,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,2002,95.662065,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,2003,96.52095083333335,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,2004,101.1944575,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,2005,100.4980516666666,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,2006,103.9144458333334,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,2007,110.6232333333334,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,2008,108.3337627192982,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,2009,114.9447833333333,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,2010,113.0644804488214,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,2011,110.5652078513965,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,2012,127.60335350681,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,2013,129.0690309328877,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,2014,130.5646852188292,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,2015,135.8569127970886,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,2016,145.5816674920256,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,2017,152.4464139487672,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,2018,162.4648587367782,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,2019,178.7449250458478,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,2020,185.5925577722129,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,2021,198.7643168446561,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,2022,322.6326742564745,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,2023,327.5065333333332,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,2024,302.1160666666668,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LKA,XDC_USD,PA_RT,A,2025,300.8519583333332,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LSO,XDC_USD,PA_RT,A,1950,0.714285999714286,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LSO,XDC_USD,PA_RT,A,1951,0.714285999714286,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LSO,XDC_USD,PA_RT,A,1952,0.714285999714286,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LSO,XDC_USD,PA_RT,A,1953,0.714285999714286,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LSO,XDC_USD,PA_RT,A,1954,0.714285999714286,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LSO,XDC_USD,PA_RT,A,1955,0.714285999714286,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LSO,XDC_USD,PA_RT,A,1956,0.714285999714286,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LSO,XDC_USD,PA_RT,A,1957,0.714285999714286,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LSO,XDC_USD,PA_RT,A,1958,0.714285999714286,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LSO,XDC_USD,PA_RT,A,1959,0.714285999714286,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LSO,XDC_USD,PA_RT,A,1960,0.714285999714286,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LSO,XDC_USD,PA_RT,A,1961,0.714285999714286,0,,,,,,R,OL,true,T
dataflow,IMF.STA:ER(4.0.1),R,LSO,XDC_USD,PA_RT,A,1962,0.714285999714286,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LSO,XDC_USD,PA_RT,A,1963,0.714285999714286,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LSO,XDC_USD,PA_RT,A,1964,0.714285999714286,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LSO,XDC_USD,PA_RT,A,1965,0.714285999714286,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LSO,XDC_USD,PA_RT,A,1966,0.714285999714286,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LSO,XDC_USD,PA_RT,A,1967,0.714285999714286,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LSO,XDC_USD,PA_RT,A,1968,0.714285999714286,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LSO,XDC_USD,PA_RT,A,1969,0.714285999714286,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LSO,XDC_USD,PA_RT,A,1970,0.714285999714286,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LSO,XDC_USD,PA_RT,A,1971,0.7152169163214288,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LSO,XDC_USD,PA_RT,A,1972,0.768725237196027,0,,,,,,R,OL,true,T
dataflow,IMF.STA:ER(4.0.1),R,LSO,XDC_USD,PA_RT,A,1973,0.6939590980210925,0,,,,,,R,OL,true,T
dataflow,IMF.STA:ER(4.0.1),R,LSO,XDC_USD,PA_RT,A,1974,0.6794770035702512,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LSO,XDC_USD,PA_RT,A,1975,0.739507755296336,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LSO,XDC_USD,PA_RT,A,1976,0.869565218147448,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LSO,XDC_USD,PA_RT,A,1977,0.869565218147448,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LSO,XDC_USD,PA_RT,A,1978,0.869565218147448,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LSO,XDC_USD,PA_RT,A,1979,0.8420226019349432,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LSO,XDC_USD,PA_RT,A,1980,0.7788337372760415,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LSO,XDC_USD,PA_RT,A,1981,0.8775789427581535,0,,,,,,R,OL,true,T
dataflow,IMF.STA:ER(4.0.1),R,LSO,XDC_USD,PA_RT,A,1982,1.085815833083333,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LSO,XDC_USD,PA_RT,A,1983,1.11409999975,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LSO,XDC_USD,PA_RT,A,1984,1.47527749975,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LSO,XDC_USD,PA_RT,A,1985,2.228674999416667,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LSO,XDC_USD,PA_RT,A,1986,2.285031666416667,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LSO,XDC_USD,PA_RT,A,1987,2.036033333333334,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LSO,XDC_USD,PA_RT,A,1988,2.2734675,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LSO,XDC_USD,PA_RT,A,1989,2.6226775,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LSO,XDC_USD,PA_RT,A,1990,2.587320833333332,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LSO,XDC_USD,PA_RT,A,1991,2.761315,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LSO,XDC_USD,PA_RT,A,1992,2.852014166666668,0,,,,,,R,OL,true,T
dataflow,IMF.STA:ER(4.0.1),R,LSO,XDC_USD,PA_RT,A,1993,3.267741583333332,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LSO,XDC_USD,PA_RT,A,1994,3.550798333333335,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LSO,XDC_USD,PA_RT,A,1995,3.627085,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LSO,XDC_USD,PA_RT,A,1996,4.299349166666668,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LSO,XDC_USD,PA_RT,A,1997,4.607961666666668,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LSO,XDC_USD,PA_RT,A,1998,5.528284166666668,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LSO,XDC_USD,PA_RT,A,1999,6.109484166666668,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LSO,XDC_USD,PA_RT,A,2000,6.939828333333332,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LSO,XDC_USD,PA_RT,A,2001,8.609180833333335,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LSO,XDC_USD,PA_RT,A,2002,10.54074666666666,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LSO,XDC_USD,PA_RT,A,2003,7.564749166666665,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LSO,XDC_USD,PA_RT,A,2004,6.4596925,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LSO,XDC_USD,PA_RT,A,2005,6.359328333333332,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LSO,XDC_USD,PA_RT,A,2006,6.771549166666668,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,LSO,XDC_USD,PA_RT,A,2007,7.045365000000002,0,,,,,,R,OL,true,
