"ref_area","source","indicator","sex","classif1","time","obs_value"
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2017",226.194
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2016",579.95
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2016",134.212
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2016",445.738
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2016",306.996
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2016",75.953
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2016",231.043
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2016",272.955
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","2016",58.259
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2016",214.696
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2015",557.271
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2015",129.984
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2015",427.287
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2015",296.381
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2015",73.914
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2015",222.467
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2015",260.89
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","2015",56.07
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2015",204.821
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2014",534.953
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2014",125.596
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2014",409.357
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2014",286.576
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2014",72.063
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2014",214.513
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2014",248.377
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","2014",53.533
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2014",194.844
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2013",511.943
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2013",120.558
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2013",391.386
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2013",274.461
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2013",69.075
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2013",205.386
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2013",237.482
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","2013",51.483
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2013",186
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2012",491.114
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2012",115.938
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2012",375.175
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2012",264.76
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2012",66.875
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2012",197.885
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2012",226.354
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","2012",49.064
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2012",177.29
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2011",475.736
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2011",112.829
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2011",362.906
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2011",256.989
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2011",65.334
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2011",191.655
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2011",218.747
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","2011",47.495
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2011",171.251
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2010",464.629
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2010",110.352
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2010",354.277
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2010",246.709
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2010",62.303
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2010",184.406
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2010",217.919
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","2010",48.049
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2010",169.871
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2009",448.71
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2009",106.644
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2009",342.066
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2009",239.085
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2009",60.577
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2009",178.508
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2009",209.625
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","2009",46.067
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2009",163.557
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2008",432.289
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2008",102.621
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2008",329.668
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2008",231.462
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2008",58.761
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2008",172.701
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2008",200.827
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","2008",43.861
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2008",156.967
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2007",416.172
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2007",98.487
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2007",317.685
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2007",223.852
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2007",56.811
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2007",167.042
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2007",192.32
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","2007",41.676
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2007",150.643
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2006",403.423
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2006",95.009
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2006",308.413
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2006",216.823
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2006",54.799
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2006",162.024
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2006",186.6
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","2006",40.21
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2006",146.39
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2005",392.164
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2005",91.719
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2005",300.444
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2005",209.587
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2005",52.509
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2005",157.078
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2005",182.576
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","2005",39.21
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2005",143.366
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2004",380.23
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2004",88.115
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2004",292.115
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2004",201.793
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2004",49.931
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2004",151.862
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2004",178.437
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","2004",38.184
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2004",140.253
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2003",368.229
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2003",84.585
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2003",283.644
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2003",196.472
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2003",48.357
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2003",148.115
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2003",171.757
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","2003",36.228
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2003",135.529
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2002",356.904
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2002",81.181
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2002",275.723
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2002",191.425
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2002",46.805
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2002",144.62
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2002",165.479
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","2002",34.376
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2002",131.103
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2001",348.565
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2001",78.414
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2001",270.151
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2001",185.3
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2001",44.624
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2001",140.675
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2001",163.265
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","2001",33.789
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2001",129.476
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2000",338.127
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2000",75.35
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2000",262.777
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2000",180.508
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2000",43.134
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2000",137.375
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2000",157.619
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","2000",32.216
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2000",125.403
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","1999",328.397
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","1999",72.622
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","1999",255.774
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","1999",175.955
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","1999",41.757
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","1999",134.199
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","1999",152.441
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","1999",30.866
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","1999",121.576
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","1998",318.551
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","1998",70.069
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","1998",248.482
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","1998",171.557
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","1998",40.523
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","1998",131.034
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","1998",146.994
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","1998",29.546
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","1998",117.448
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","1997",309.615
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","1997",67.918
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","1997",241.697
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","1997",166.979
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","1997",39.263
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","1997",127.716
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","1997",142.636
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","1997",28.655
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","1997",113.981
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","1996",300.763
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","1996",65.998
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","1996",234.765
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","1996",162.748
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","1996",38.228
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","1996",124.521
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","1996",138.015
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","1996",27.77
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","1996",110.245
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","1995",293.271
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","1995",64.544
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","1995",228.727
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","1995",158.599
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","1995",37.229
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","1995",121.37
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","1995",134.672
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","1995",27.315
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","1995",107.357
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","1994",286.287
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","1994",63.361
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","1994",222.926
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","1994",154.419
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","1994",36.276
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","1994",118.143
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","1994",131.868
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","1994",27.085
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","1994",104.783
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","1993",278.778
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","1993",62.231
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","1993",216.548
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","1993",149.769
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","1993",35.291
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","1993",114.477
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","1993",129.01
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","1993",26.94
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","1993",102.07
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","1992",269.479
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","1992",60.488
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","1992",208.99
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","1992",144.523
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","1992",34.192
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","1992",110.331
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","1992",124.956
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","1992",26.297
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","1992",98.659
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","1991",259.492
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","1991",58.196
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","1991",201.296
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","1991",138.697
"GMB","XA:2075","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","1991",32.828
