country,country_name,iso3,year,quarter,time,period,t,realGDPsa_usd_pa_empl,y,y_us
KOR,"Korea, Rep.",KOR,2010,2,2010.25,2010-Q2,2010q2,0.0122641694767707,-0.787786737878601,-3.613286580584275
KOR,"Korea, Rep.",KOR,2010,3,2010.5,2010-Q3,2010q3,0.0123393883913663,-0.7883361108088973,-3.6066227140226434
KOR,"Korea, Rep.",KOR,2010,4,2010.75,2010-Q4,2010q4,0.0124830867105442,-0.7817853579107368,-3.601595256136121
KOR,"Korea, Rep.",KOR,2011,1,2011.0,2011-Q1,2011q1,0.0125234482638903,-0.7757897087536008,-3.6043628220393074
KOR,"Korea, Rep.",KOR,2011,2,2011.25,2011-Q2,2011q2,0.0124918717699906,-0.7843480974738282,-3.5983290071104945
KOR,"Korea, Rep.",KOR,2011,3,2011.5,2011-Q3,2011q3,0.0125214009952556,-0.7788963103534421,-3.601419708637625
KOR,"Korea, Rep.",KOR,2011,4,2011.75,2011-Q4,2011q4,0.0125281938110436,-0.7826676654862728,-3.5971060041369074
KOR,"Korea, Rep.",KOR,2012,1,2012.0,2012-Q1,2012q1,0.0125941068502412,-0.7792851737186353,-3.5952411110149645
KOR,"Korea, Rep.",KOR,2012,2,2012.25,2012-Q2,2012q2,0.0125849497368095,-0.781744386858461,-3.5935092574411143
KOR,"Korea, Rep.",KOR,2012,3,2012.5,2012-Q3,2012q3,0.0126194374663341,-0.777551974149552,-3.594965023488431
KOR,"Korea, Rep.",KOR,2012,4,2012.75,2012-Q4,2012q4,0.0127202812701128,-0.7642164510301925,-3.6003411578541926
KOR,"Korea, Rep.",KOR,2013,1,2013.0,2013-Q1,2013q1,0.0128138066650902,-0.7687160108399831,-3.5885160328267065
KOR,"Korea, Rep.",KOR,2013,2,2013.25,2013-Q2,2013q2,0.012843316551282,-0.7648483162655513,-3.590083399421607
KOR,"Korea, Rep.",KOR,2013,3,2013.5,2013-Q3,2013q3,0.0128846324195871,-0.7663261878560501,-3.5853937752061684
KOR,"Korea, Rep.",KOR,2013,4,2013.75,2013-Q4,2013q4,0.0129019486725457,-0.7731926274283865,-3.5771842917072565
KOR,"Korea, Rep.",KOR,2014,1,2014.0,2014-Q1,2014q1,0.0128794008497061,-0.7660667354558863,-3.586059341811995
KOR,"Korea, Rep.",KOR,2014,2,2014.25,2014-Q2,2014q2,0.0129825051817363,-0.7662588384415159,-3.57789374467197
KOR,"Korea, Rep.",KOR,2014,3,2014.5,2014-Q3,2014q3,0.012953608798941,-0.7756801890274074,-3.5707006688980423
KOR,"Korea, Rep.",KOR,2014,4,2014.75,2014-Q4,2014q4,0.0130077704753987,-0.7700133437005645,-3.572195027511964
KOR,"Korea, Rep.",KOR,2015,1,2015.0,2015-Q1,2015q1,0.0130836032808058,-0.7699831927770462,-3.566412297929807
KOR,"Korea, Rep.",KOR,2015,2,2015.25,2015-Q2,2015q2,0.0131304905850496,-0.7683192341802787,-3.564498993510398
KOR,"Korea, Rep.",KOR,2015,3,2015.5,2015-Q3,2015q3,0.013277083804907,-0.7591550360499961,-3.562560716001918
KOR,"Korea, Rep.",KOR,2015,4,2015.75,2015-Q4,2015q4,0.0133294864741334,-0.7521404235317259,-3.565636246072877
KOR,"Korea, Rep.",KOR,2016,1,2016.0,2016-Q1,2016q1,0.013400484804107,-0.7451344983675638,-3.5673298949011962
KOR,"Korea, Rep.",KOR,2016,2,2016.25,2016-Q2,2016q2,0.013543442770307,-0.736065450226052,-3.5657873269521367
KOR,"Korea, Rep.",KOR,2016,3,2016.5,2016-Q3,2016q3,0.0135357624192501,-0.7393960057619049,-3.5630240222797473
KOR,"Korea, Rep.",KOR,2016,4,2016.75,2016-Q4,2016q4,0.013597606472279,-0.737958726509695,-3.559902769904685
KOR,"Korea, Rep.",KOR,2017,1,2017.0,2017-Q1,2017q1,0.0136971943513396,-0.7330800614999005,-3.557484197493898
KOR,"Korea, Rep.",KOR,2017,2,2017.25,2017-Q2,2017q2,0.0137631102900199,-0.7291393526222172,-3.556624080878691
KOR,"Korea, Rep.",KOR,2017,3,2017.5,2017-Q3,2017q3,0.0139299073459498,-0.7209308723614702,-3.5527862702545336
KOR,"Korea, Rep.",KOR,2017,4,2017.75,2017-Q4,2017q4,0.0138836443549404,-0.7350709742964003,-3.541972822475212
KOR,"Korea, Rep.",KOR,2018,1,2018.0,2018-Q1,2018q1,0.0140806620138413,-0.7222168120615522,-3.5407360992675003
KOR,"Korea, Rep.",KOR,2018,2,2018.25,2018-Q2,2018q2,0.014202484002602,-0.7143012950982306,-3.5400371048144135
KOR,"Korea, Rep.",KOR,2018,3,2018.5,2018-Q3,2018q3,0.0143036918072982,-0.7119453976483308,-3.535292209045125
KOR,"Korea, Rep.",KOR,2018,4,2018.75,2018-Q4,2018q4,0.0143218191304746,-0.7076353932706168,-3.5383356979961684
KOR,"Korea, Rep.",KOR,2019,1,2019.0,2019-Q1,2019q1,0.0142628531848719,-0.7167282923763647,-3.5333685085429787
KOR,"Korea, Rep.",KOR,2019,2,2019.25,2019-Q2,2019q2,0.0144337137814158,-0.7115211263354819,-3.526667447664165
KOR,"Korea, Rep.",KOR,2019,3,2019.5,2019-Q3,2019q3,0.0144234457263757,-0.718659873822741,-3.520240347175335
KOR,"Korea, Rep.",KOR,2019,4,2019.75,2019-Q4,2019q4,0.0144483942864004,-0.71915706777573,-3.5180149248708936
KOR,"Korea, Rep.",KOR,2020,1,2020.0,2020-Q1,2020q1,0.0142675446686169,-0.7246964345930307,-3.525071490170335
KOR,"Korea, Rep.",KOR,2020,2,2020.25,2020-Q2,2020q2,0.0142471811626396,-0.778855475468538,-3.4723407295146393
KOR,"Korea, Rep.",KOR,2020,3,2020.5,2020-Q3,2020q3,0.0144616921634019,-0.7790359104970355,-3.4572161348528248
KOR,"Korea, Rep.",KOR,2020,4,2020.75,2020-Q4,2020q4,0.0146243570324867,-0.7542193947652445,-3.4708474556560525
KOR,"Korea, Rep.",KOR,2021,1,2021.0,2021-Q1,2021q1,0.0148555264442396,-0.7502288972732418,-3.4591544345639957
KOR,"Korea, Rep.",KOR,2021,2,2021.25,2021-Q2,2021q2,0.0148962710132706,-0.755207330123449,-3.451437034795159
KOR,"Korea, Rep.",KOR,2021,3,2021.5,2021-Q3,2021q3,0.0147937012597375,-0.758925350008671,-3.454628429351039
KOR,"Korea, Rep.",KOR,2021,4,2021.75,2021-Q4,2021q4,0.0149283817413847,-0.7535016585260101,-3.450989404506029
KOR,"Korea, Rep.",KOR,2022,1,2022.0,2022-Q1,2022q1,0.0148361631291533,-0.7434078166469189,-3.4672798072740325
KOR,"Korea, Rep.",KOR,2022,2,2022.25,2022-Q2,2022q2,0.0148971268370544,-0.736477841779553,-3.470109072573105
KOR,"Korea, Rep.",KOR,2022,3,2022.5,2022-Q3,2022q3,0.0148817145313443,-0.7418900127148831,-3.465732019619404
KOR,"Korea, Rep.",KOR,2022,4,2022.75,2022-Q4,2022q4,0.0147934669024961,-0.7534639244752959,-3.460105696700712
KOR,"Korea, Rep.",KOR,2023,1,2023.0,2023-Q1,2023q1,0.0147945918326739,-0.7516291585357906,-3.4618644231684557
KOR,"Korea, Rep.",KOR,2023,2,2023.25,2023-Q2,2023q2,0.0148404213782654,-0.750585945953608,-3.4598147009305986
KOR,"Korea, Rep.",KOR,2023,3,2023.5,2023-Q3,2023q3,0.0149619375904176,-0.7507858220788637,-3.451459974667641
KOR,"Korea, Rep.",KOR,2023,4,2023.75,2023-Q4,2023q4,0.0150179020023796,-0.7556142795925433,-3.442898043077472
KOR,"Korea, Rep.",KOR,2024,1,2024.0,2024-Q1,2024q1,0.015164211496691,-0.7505698717601939,-3.4382472623760774
KOR,"Korea, Rep.",KOR,2024,2,2024.25,2024-Q2,2024q2,0.0151452106636158,-0.7589687202129549,-3.4311022046068733
KOR,"Korea, Rep.",KOR,2024,3,2024.5,2024-Q3,2024q3,0.0151401872439773,-0.7655298301651801,-3.424872833382328
KOR,"Korea, Rep.",KOR,2024,4,2024.75,2024-Q4,2024q4,0.0151653979710525,-0.7695924804719705,-3.4191464149805246
KOR,"Korea, Rep.",KOR,2025,1,2025.0,2025-Q1,2025q1,0.0150877767627073,-0.7611016565634321,-3.43276869232189
KOR,"Korea, Rep.",KOR,2025,2,2025.25,2025-Q2,2025q2,0.015148227148776,-0.7657067190531168,-3.4241650547037747
KOR,"Korea, Rep.",KOR,2025,3,2025.5,2025-Q3,2025q3,0.0153473512632909,-0.7634666769211638,-3.413345699054691
KOR,"Korea, Rep.",KOR,2025,4,2025.75,2025-Q4,2025q4,0.0153290017087273,-0.7646518608688733,-3.41335684745906
KOR,"Korea, Rep.",KOR,2026,1,2026.0,2026-Q1,2026q1,0.0155785342317129,-0.7589574225225539,-3.4029039005639166
KOR,"Korea, Rep.",KOR,2026,2,2026.25,2026-Q2,2026q2,0.0156987605711331,-0.7566661354762543,-3.397507378781718
LKA,Sri Lanka,LKA,2010,1,2010.0,2010-Q1,2010q1,0.0017219984107969,-2.7454441685030417,-3.618825627356154
LKA,Sri Lanka,LKA,2010,2,2010.25,2010-Q2,2010q2,0.0018260098593859,-2.6923355167950294,-3.613286580584275
LKA,Sri Lanka,LKA,2010,3,2010.5,2010-Q3,2010q3,0.0018879844469345,-2.6656227351226054,-3.6066227140226434
LKA,Sri Lanka,LKA,2010,4,2010.75,2010-Q4,2010q4,0.0018533966824475,-2.68914002265909,-3.601595256136121
LKA,Sri Lanka,LKA,2011,1,2011.0,2011-Q1,2011q1,0.0019414206701157,-2.6399724476881183,-3.6043628220393074
LKA,Sri Lanka,LKA,2011,2,2011.25,2011-Q2,2011q2,0.0019440270659418,-2.644664643120749,-3.5983290071104945
LKA,Sri Lanka,LKA,2011,3,2011.5,2011-Q3,2011q3,0.0020491130786673,-2.5889285153643895,-3.601419708637625
LKA,Sri Lanka,LKA,2011,4,2011.75,2011-Q4,2011q4,0.0020800249644941,-2.578269379043404,-3.5971060041369074
